Path,Method,Schema,Model Name,Supported,Datasource,Resource
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsetdeployments,DELETE,com.nokia.eda.routingpolicies.v1alpha1.TagSetDeploymentList,,false,false,false
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsetdeployments,GET,com.nokia.eda.routingpolicies.v1alpha1.TagSetDeploymentList,tag_set_deployment_list,true,true,false
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsetdeployments,POST,com.nokia.eda.routingpolicies.v1alpha1.TagSetDeployment,tag_set_deployment,true,false,true
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsetdeployments/_deleted,GET,com.nokia.eda.routingpolicies.v1alpha1.TagSetDeployment_DeletedResources,,false,false,false
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsetdeployments/{name},DELETE,Status,tag_set_deployment,true,false,true
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsetdeployments/{name},GET,com.nokia.eda.routingpolicies.v1alpha1.TagSetDeployment,tag_set_deployment,true,true,true
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsetdeployments/{name},PATCH,com.nokia.eda.routingpolicies.v1alpha1.TagSetDeployment,,false,false,false
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsetdeployments/{name},PUT,com.nokia.eda.routingpolicies.v1alpha1.TagSetDeployment,tag_set_deployment,true,false,true
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsetdeployments/{name}/_revs,GET,ResourceHistory,,false,false,false
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsetdeployments/{name}/_targets,GET,IntentTargets,,false,false,false
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsetdeployments/{name}/_topology,GET,ResourceTopology,,false,false,false
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsetdeployments/{name}/_topology,POST,K8STopologyRequest,,false,false,false
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsets,DELETE,com.nokia.eda.routingpolicies.v1alpha1.TagSetList,,false,false,false
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsets,GET,com.nokia.eda.routingpolicies.v1alpha1.TagSetList,tag_set_list,true,true,false
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsets,POST,com.nokia.eda.routingpolicies.v1alpha1.TagSet,tag_set,true,false,true
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsets/_deleted,GET,com.nokia.eda.routingpolicies.v1alpha1.TagSet_DeletedResources,,false,false,false
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsets/{name},DELETE,Status,tag_set,true,false,true
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsets/{name},GET,com.nokia.eda.routingpolicies.v1alpha1.TagSet,tag_set,true,true,true
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsets/{name},PATCH,com.nokia.eda.routingpolicies.v1alpha1.TagSet,,false,false,false
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsets/{name},PUT,com.nokia.eda.routingpolicies.v1alpha1.TagSet,tag_set,true,false,true
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsets/{name}/_revs,GET,ResourceHistory,,false,false,false
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsets/{name}/_targets,GET,IntentTargets,,false,false,false
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsets/{name}/_topology,GET,ResourceTopology,,false,false,false
/apps/routingpolicies.eda.nokia.com/v1alpha1/namespaces/{namespace}/tagsets/{name}/_topology,POST,K8STopologyRequest,,false,false,false
/apps/routingpolicies.eda.nokia.com/v1alpha1/policys,GET,com.nokia.eda.routingpolicies.v1alpha1.PolicyList,,false,false,false
/apps/routingpolicies.eda.nokia.com/v1alpha1/prefixsets,GET,com.nokia.eda.routingpolicies.v1alpha1.PrefixSetList,,false,false,false
/apps/routingpolicies.eda.nokia.com/v1alpha1/tagsetdeployments,GET,com.nokia.eda.routingpolicies.v1alpha1.TagSetDeploymentList,,false,false,false
/apps/routingpolicies.eda.nokia.com/v1alpha1/tagsets,GET,com.nokia.eda.routingpolicies.v1alpha1.TagSetList,,false,false,false
